-2.34755725470515,0,-0.951907872949354,-0.987500285220779,0,0,0.00332506673659195,-1.1573087772647,0.353770981887667,0.260277145287536,0.305728930803175,2.40904316683919,2.76066981011276,-0.128776545878965,-0.0328201380566886,0,-2.29534243756278,0,0,0,1.05954835815064,-2.44140013388131,0,0
-1.99131935470154,0,-1.74549415709028,-2.34691567823635,0,-2.77609902003246,-0.88803995200075,0,-2.8282745680748,-0.783811727351423,-2.8255509219519,0.425293647048608,0.0238843594779406,-2.65802555345218,-1.6407713334258,0,-2.87127291695495,0,0,0,-0.202453011086354,0,0,1.55703752646109
0,0,0.216647930448165,0.324335569039246,-0.459469918411905,1.71844297000772,0,-1.40281233231828,0,0,0,1.10638098217605,-0.906622693738807,-0.245122000227331,0.603928535309482,0,0,0,-0.713683406078397,0.355253783335707,-0.95544716139776,-2.76872650960436,0,-0.413735394997751
-0.733799567688684,0,0.214663964737811,0.331132646004326,-0.459469918411905,1.71844297000772,0.809515205905687,0,0.377636323512387,0,0,1.04025599818369,0.58948668594248,-0.245122000227331,0.603928535309482,0,0,0,-0.713683406078397,0.355253783335707,-0.95544716139776,-2.76872650960436,0,-0.440457739695498
-0.733799567688684,0,0.212679999027459,0.334531184486863,-1.23417726107624,1.71844297000772,0.554980972777354,0,0.377636323512387,0.717066027067067,0,0.967518515791372,0.58948668594248,-0.245122000227331,0.603928535309482,2.32907421063868,0.463364558725609,0.247260212297163,-0.713683406078397,0.240365046435454,-0.95544716139776,-2.76872650960436,0,-0.467180084393238
-0.38824880468513,2.99103929390215,0.208712067606757,0.341328261451605,-1.48595714744211,0.886120379259564,0.312331606565547,0,0.377636323512387,0.612657139803193,0,0.901393531798354,0.58948668594248,-0.470225161901353,0.404542587083708,1.77008832654416,0.503679692283089,0.673801910520482,-0.0653942287425274,0.240365046435454,-1.28777418863017,-2.56199406177928,0,-0.487221842916548
-0.473745900686005,2.28283016872543,0.206728101896402,0.348125338416679,-0.972713532927009,1.41112385957761,0.219233482386292,2.00164847094669,0.377636323512387,0.474315364178503,0,0.835268547805336,0.58948668594248,-0.401935438696874,0.264650833086596,1.66959648221243,0.361616840699667,0.621851319070193,-0.228512150782304,0.240365046435454,-1.27936084616859,-2.61367717373555,2.98544026095104,-0.513944187614302
-0.63761533468775,1.73884344938671,0.204744136186051,0.35152387689956,-1.10828731789323,2.12820178391447,0.16079955338018,2.07768939507854,0.329905640262948,0.414280254001774,2.47414022883604,0.769143563812318,0.443524795241956,-0.303294727401766,0.14727039582465,1.46233205327859,0.271387732261569,0.542558311067153,-0.387447561999706,0.0680319410850742,-1.2751541749378,-2.65961771769668,0,-0.533985946137605
-1.04728891969186,0.671397811439118,0.2027601704757,0.358320953864296,0.683223412018095,1.20624445262432,0.102365624374068,-0.327376405313649,0.339451776912835,0.265497589650719,0.000429145159548252,0.7030185798193,0.279317668203861,-0.305823976409091,0.158526054192236,0.482536571045439,0.232992366968793,-0.124596652820577,-0.483645310894693,-0.506411743416192,-1.7799547226326,-2.44714270187646,1.66016457920644,-0.560708290835352
-1.17909694269323,0.342952999762971,0.2027601704757,0.358320953864296,0.905951773034058,1.30868415610097,0.139010630699943,-0.262198470343668,0.337860754137858,0.242005590016342,0.000429145159548252,0.7030185798193,0.343175995385337,-0.214771012136703,0.182645322122773,0.0931306742605881,0.173479550764926,-0.362475676829736,-0.621668168005337,-1.19574416481771,-1.87250148970998,-2.2576379580368,0.947828900268679,-0.547347118486478
